type,year,code,name,value
expense,2005,0,"Allgemeine Verwaltung",361180.68468000001
expense,2006,0,"Allgemeine Verwaltung",351372.49180000002
expense,2007,0,"Allgemeine Verwaltung",375630.90412000002
expense,2008,0,"Allgemeine Verwaltung",374216.32358000003
expense,2009,0,"Allgemeine Verwaltung",406330.75339000003
expense,2010,0,"Allgemeine Verwaltung",426009.27049000002
expense,2011,0,"Allgemeine Verwaltung",423251.24287999998
expense,2012,0,"Allgemeine Verwaltung",603591.87873999996
expense,2013,0,"Allgemeine Verwaltung",409448.16307000001
expense,1990,01,"Legislative und Exekutive",9417.3319499999998
expense,1991,01,"Legislative und Exekutive",10412.88775
expense,1992,01,"Legislative und Exekutive",8873.7006999999994
expense,1993,01,"Legislative und Exekutive",8336.5479500000001
expense,1994,01,"Legislative und Exekutive",6694.0715499999997
expense,1995,01,"Legislative und Exekutive",7025.3166000000001
expense,1996,01,"Legislative und Exekutive",7268.6883500000004
expense,1997,01,"Legislative und Exekutive",6815.84645
expense,1998,01,"Legislative und Exekutive",6377.8549999999996
expense,1999,01,"Legislative und Exekutive",7136.29475
expense,2000,01,"Legislative und Exekutive",6825.0309999999999
expense,2001,01,"Legislative und Exekutive",7350.3373000000001
expense,2002,01,"Legislative und Exekutive",7804.4111000000003
expense,2003,01,"Legislative und Exekutive",7405.4718499999999
expense,2004,01,"Legislative und Exekutive",8268.0921999999991
expense,2005,01,"Legislative und Exekutive",8733.8363499999996
expense,2006,01,"Legislative und Exekutive",7522.8971499999998
expense,2007,01,"Legislative und Exekutive",7948.3502799999997
expense,2008,01,"Legislative und Exekutive",8859.7990399999999
expense,2009,01,"Legislative und Exekutive",8794.4921099999992
expense,2010,01,"Legislative und Exekutive",8564.4366000000009
expense,2011,01,"Legislative und Exekutive",8732.5413900000003
expense,2012,01,"Legislative und Exekutive",8691.7508999999991
expense,2013,01,"Legislative und Exekutive",8750.8028400000003
expense,1990,02,"Allgemeine Dienste",317717.96805000002
expense,1991,02,"Allgemeine Dienste",309588.91489999997
expense,1992,02,"Allgemeine Dienste",316460.13786000002
expense,1993,02,"Allgemeine Dienste",325125.89714000002
expense,1994,02,"Allgemeine Dienste",328211.60762000002
expense,1995,02,"Allgemeine Dienste",322280.10301999998
expense,1996,02,"Allgemeine Dienste",279075.70179999998
expense,1997,02,"Allgemeine Dienste",328695.84425000002
expense,1998,02,"Allgemeine Dienste",285533.75105999998
expense,1999,02,"Allgemeine Dienste",266544.57548
expense,2000,02,"Allgemeine Dienste",304867.03700999997
expense,2001,02,"Allgemeine Dienste",306595.87753
expense,2002,02,"Allgemeine Dienste",351387.67022999999
expense,2003,02,"Allgemeine Dienste",345853.55297000002
expense,2004,02,"Allgemeine Dienste",318660.31177999999
expense,2005,02,"Allgemeine Dienste",352446.84833000001
expense,2006,02,"Allgemeine Dienste",343849.59464999998
expense,2007,02,"Allgemeine Dienste",367682.55384000001
expense,2008,02,"Allgemeine Dienste",365356.52454000001
expense,2009,02,"Allgemeine Dienste",397536.26127999998
expense,2010,02,"Allgemeine Dienste",417444.83389000001
expense,2011,02,"Allgemeine Dienste",414518.70149000001
expense,2012,02,"Allgemeine Dienste",594900.12783999997
expense,2013,02,"Allgemeine Dienste",400697.36022999999
expense,1990,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",524163.72178999998
expense,1991,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",569733.73184000002
expense,1992,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",558739.57191000006
expense,1993,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",561053.60959999997
expense,1994,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",588345.83038000006
expense,1995,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",615932.33710999996
expense,1996,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",616852.19652
expense,1997,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",605049.67946999997
expense,1998,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",590014.96414000005
expense,1999,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",596053.31649999996
expense,2000,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",592254.99997
expense,2001,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",611102.90081000002
expense,2002,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",637049.47979000001
expense,2003,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",637719.21398999996
expense,2004,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",622053.11867999996
expense,2005,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",628634.56712000002
expense,2006,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",646185.76706999994
expense,2007,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",711439.71268
expense,2008,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",767166.23078999994
expense,2009,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",822483.09912000003
expense,2010,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",870829.53538000002
expense,2011,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",898646.02439000004
expense,2012,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",890788.62052999996
expense,2013,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",953654.10647999996
expense,1990,11,"Öffentliche Sicherheit",232667.31093000001
expense,1991,11,"Öffentliche Sicherheit",253750.22995000001
expense,1992,11,"Öffentliche Sicherheit",256928.16935000001
expense,1993,11,"Öffentliche Sicherheit",250753.33590000001
expense,1994,11,"Öffentliche Sicherheit",261658.86527000001
expense,1995,11,"Öffentliche Sicherheit",269730.55893
expense,1996,11,"Öffentliche Sicherheit",253732.13954
expense,1997,11,"Öffentliche Sicherheit",254064.31367999999
expense,1998,11,"Öffentliche Sicherheit",242503.70379999999
expense,1999,11,"Öffentliche Sicherheit",238394.95610000001
expense,2000,11,"Öffentliche Sicherheit",238071.95955999999
expense,2001,11,"Öffentliche Sicherheit",254844.51022
expense,2002,11,"Öffentliche Sicherheit",265475.79324000003
expense,2003,11,"Öffentliche Sicherheit",273263.84574000002
expense,2004,11,"Öffentliche Sicherheit",273572.93648999999
expense,2005,11,"Öffentliche Sicherheit",274809.22794000001
expense,2006,11,"Öffentliche Sicherheit",280893.90428999998
expense,2007,11,"Öffentliche Sicherheit",316261.30475000001
expense,2008,11,"Öffentliche Sicherheit",372498.01721999998
expense,2009,11,"Öffentliche Sicherheit",410788.32841000002
expense,2010,11,"Öffentliche Sicherheit",431973.56497000001
expense,2011,11,"Öffentliche Sicherheit",437509.30112000002
expense,2012,11,"Öffentliche Sicherheit",427798.35028000001
expense,2013,11,"Öffentliche Sicherheit",408984.22818999999
expense,1990,12,"Rechtssprechung",101950.7727
expense,1991,12,"Rechtssprechung",109530.02869000001
expense,1992,12,"Rechtssprechung",114643.53191000001
expense,1993,12,"Rechtssprechung",116893.3933
expense,1994,12,"Rechtssprechung",128393.36006000001
expense,1995,12,"Rechtssprechung",137898.75545
expense,1996,12,"Rechtssprechung",136141.95298
expense,1997,12,"Rechtssprechung",141458.38589999999
expense,1998,12,"Rechtssprechung",143433.52062
expense,1999,12,"Rechtssprechung",151273.21358000001
expense,2000,12,"Rechtssprechung",138127.64099000001
expense,2001,12,"Rechtssprechung",148352.05366000001
expense,2002,12,"Rechtssprechung",144671.85982000001
expense,2003,12,"Rechtssprechung",148486.93560999999
expense,2004,12,"Rechtssprechung",150558.16083000001
expense,2005,12,"Rechtssprechung",152732.47579999999
expense,2006,12,"Rechtssprechung",164379.80505
expense,2007,12,"Rechtssprechung",182393.70869
expense,2008,12,"Rechtssprechung",174787.67540000001
expense,2009,12,"Rechtssprechung",182989.44396
expense,2010,12,"Rechtssprechung",189841.83491000001
expense,2011,12,"Rechtssprechung",212449.66146999999
expense,2012,12,"Rechtssprechung",212019.3253
expense,2013,12,"Rechtssprechung",213361.83160999999
expense,1990,13,"Strafvollzug",51171.81955
expense,1991,13,"Strafvollzug",55402.098700000002
expense,1992,13,"Strafvollzug",55948.80085
expense,1993,13,"Strafvollzug",56944.754150000001
expense,1994,13,"Strafvollzug",49170.590100000001
expense,1995,13,"Strafvollzug",58389.154150000002
expense,1996,13,"Strafvollzug",68555.975120000003
expense,1997,13,"Strafvollzug",61597.581550000003
expense,1998,13,"Strafvollzug",61337.815340000001
expense,1999,13,"Strafvollzug",58225.661549999997
expense,2000,13,"Strafvollzug",64824.023840000002
expense,2001,13,"Strafvollzug",73426.437990000006
expense,2002,13,"Strafvollzug",81685.131269999998
expense,2003,13,"Strafvollzug",77381.607189999995
expense,2004,13,"Strafvollzug",83850.121530000004
expense,2005,13,"Strafvollzug",85705.978159999999
expense,2006,13,"Strafvollzug",95309.368310000005
expense,2007,13,"Strafvollzug",92013.768819999998
expense,2008,13,"Strafvollzug",110655.48630999999
expense,2009,13,"Strafvollzug",119385.17886
expense,2010,13,"Strafvollzug",127663.23108
expense,2011,13,"Strafvollzug",123539.62509
expense,2012,13,"Strafvollzug",136268.74786
expense,2013,13,"Strafvollzug",139302.01045
expense,1990,14,"Allgemeines Rechtswesen",53449.09996
expense,1991,14,"Allgemeines Rechtswesen",62156.5409
expense,1992,14,"Allgemeines Rechtswesen",64895.7909
expense,1993,14,"Allgemeines Rechtswesen",66908.564050000001
expense,1994,14,"Allgemeines Rechtswesen",84385.717600000004
expense,1995,14,"Allgemeines Rechtswesen",91399.973939999996
expense,1996,14,"Allgemeines Rechtswesen",93013.948680000001
expense,1997,14,"Allgemeines Rechtswesen",98001.233699999997
expense,1998,14,"Allgemeines Rechtswesen",102949.23149999999
expense,1999,14,"Allgemeines Rechtswesen",106621.75212
expense,2000,14,"Allgemeines Rechtswesen",98931.495009999999
expense,2001,14,"Allgemeines Rechtswesen",95833.250979999997
expense,2002,14,"Allgemeines Rechtswesen",109196.08354000001
expense,2003,14,"Allgemeines Rechtswesen",104785.75397999999
expense,2004,14,"Allgemeines Rechtswesen",94127.881529999999
expense,2005,14,"Allgemeines Rechtswesen",94032.695550000004
expense,2006,14,"Allgemeines Rechtswesen",90016.082060000001
expense,2007,14,"Allgemeines Rechtswesen",99106.42138
expense,2008,14,"Allgemeines Rechtswesen",90097.504319999993
expense,2009,14,"Allgemeines Rechtswesen",89993.294280000002
expense,2010,14,"Allgemeines Rechtswesen",100736.79558000001
expense,2011,14,"Allgemeines Rechtswesen",106151.40501
expense,2012,14,"Allgemeines Rechtswesen",95530.493520000004
expense,2013,14,"Allgemeines Rechtswesen",173083.10672000001
expense,1990,16,"Verteidigung",84924.718649999995
expense,1991,16,"Verteidigung",88894.833599999998
expense,1992,16,"Verteidigung",66323.278900000005
expense,1993,16,"Verteidigung",69553.5622
expense,1994,16,"Verteidigung",64737.297350000001
expense,1995,16,"Verteidigung",58513.894639999999
expense,1996,16,"Verteidigung",65408.180200000003
expense,1997,16,"Verteidigung",49928.164640000003
expense,1998,16,"Verteidigung",39790.692880000002
expense,1999,16,"Verteidigung",41537.73315
expense,2000,16,"Verteidigung",52299.880570000001
expense,2001,16,"Verteidigung",38646.647960000002
expense,2002,16,"Verteidigung",36020.611920000003
expense,2003,16,"Verteidigung",33801.071470000003
expense,2004,16,"Verteidigung",19944.0183
expense,2005,16,"Verteidigung",21354.18967
expense,2006,16,"Verteidigung",15586.60736
expense,2007,16,"Verteidigung",21664.509040000001
expense,2008,16,"Verteidigung",19127.54754
expense,2009,16,"Verteidigung",19326.853609999998
expense,2010,16,"Verteidigung",20614.108840000001
expense,2011,16,"Verteidigung",18996.0317
expense,2012,16,"Verteidigung",19171.703570000001
expense,2013,16,"Verteidigung",18922.929510000002
expense,1990,2,"Bildung",1735488.29082
expense,1991,2,"Bildung",1964987.89677
expense,1992,2,"Bildung",2118220.30106
expense,1993,2,"Bildung",2158542.88864
expense,1994,2,"Bildung",2139776.18028
expense,1995,2,"Bildung",2284529.1483800001
expense,1996,2,"Bildung",2137827.1370100002
expense,1997,2,"Bildung",2143268.1653800001
expense,1998,2,"Bildung",2023655.0557899999
expense,1999,2,"Bildung",2083142.0497999999
expense,2000,2,"Bildung",2188106.60995
expense,2001,2,"Bildung",2301746.6006900002
expense,2002,2,"Bildung",2430513.1649799999
expense,2003,2,"Bildung",2412260.5431599999
expense,2004,2,"Bildung",2496211.9183299998
expense,2005,2,"Bildung",2522416.8635999998
expense,2006,2,"Bildung",2628095.2766300002
expense,2007,2,"Bildung",2671778.5454799999
expense,2008,2,"Bildung",2962907.68554
expense,2009,2,"Bildung",3035202.1551799998
expense,2010,2,"Bildung",3082439.1894999999
expense,2011,2,"Bildung",3214190.4668299998
expense,2012,2,"Bildung",3279942.0897300001
expense,2013,2,"Bildung",3225682.6147799999
expense,1990,21,"Obligatorische Schule",877297.19759999996
expense,1991,21,"Obligatorische Schule",952523.73242999997
expense,1992,21,"Obligatorische Schule",938631.54339999997
expense,1993,21,"Obligatorische Schule",925793.83794999996
expense,1994,21,"Obligatorische Schule",934296.28264999995
expense,1995,21,"Obligatorische Schule",970423.08495000005
expense,1996,21,"Obligatorische Schule",951607.74273000006
expense,1997,21,"Obligatorische Schule",969945.69339999999
expense,1998,21,"Obligatorische Schule",960264.61458000005
expense,1999,21,"Obligatorische Schule",956006.09140000003
expense,2000,21,"Obligatorische Schule",984565.74182
expense,2001,21,"Obligatorische Schule",973052.40422000003
expense,2002,21,"Obligatorische Schule",993314.37641000003
expense,2003,21,"Obligatorische Schule",987199.95175000001
expense,2004,21,"Obligatorische Schule",1020316.36285
expense,2005,21,"Obligatorische Schule",1025802.44671
expense,2006,21,"Obligatorische Schule",1060438.62934
expense,2007,21,"Obligatorische Schule",1087680.6392600001
expense,2008,21,"Obligatorische Schule",1105843.1083
expense,2009,21,"Obligatorische Schule",1128509.3522999999
expense,2010,21,"Obligatorische Schule",1119848.1389599999
expense,2011,21,"Obligatorische Schule",1161697.67927
expense,2012,21,"Obligatorische Schule",1164697.16395
expense,2013,21,"Obligatorische Schule",1157645.7618100001
expense,1990,22,"Sonderschulen",6700.2383499999996
expense,1991,22,"Sonderschulen",6464.1665499999999
expense,1992,22,"Sonderschulen",6597.0361499999999
expense,1993,22,"Sonderschulen",6667.5037499999999
expense,1994,22,"Sonderschulen",7016.0502999999999
expense,1995,22,"Sonderschulen",7279.0228500000003
expense,1996,22,"Sonderschulen",7145.6066899999996
expense,1997,22,"Sonderschulen",7577.7341299999998
expense,1998,22,"Sonderschulen",7776.5900499999998
expense,1999,22,"Sonderschulen",8008.7196100000001
expense,2000,22,"Sonderschulen",8554.4699299999993
expense,2001,22,"Sonderschulen",9040.9914200000003
expense,2002,22,"Sonderschulen",9784.1039899999996
expense,2003,22,"Sonderschulen",9488.3816399999996
expense,2004,22,"Sonderschulen",9849.9531499999994
expense,2005,22,"Sonderschulen",10328.694079999999
expense,2006,22,"Sonderschulen",11030.769050000001
expense,2007,22,"Sonderschulen",11778.365760000001
expense,2008,22,"Sonderschulen",12409.994650000001
expense,2009,22,"Sonderschulen",13702.002210000001
expense,2010,22,"Sonderschulen",14569.509529999999
expense,2011,22,"Sonderschulen",15306.80695
expense,2012,22,"Sonderschulen",16311.816070000001
expense,2013,22,"Sonderschulen",15911.555780000001
expense,1990,23,"Berufliche Grundbildung",238862.0686
expense,1991,23,"Berufliche Grundbildung",330592.76267999999
expense,1992,23,"Berufliche Grundbildung",390440.72645000002
expense,1993,23,"Berufliche Grundbildung",412680.51903000002
expense,1994,23,"Berufliche Grundbildung",335519.45795000001
expense,1995,23,"Berufliche Grundbildung",444493.20922000002
expense,1996,23,"Berufliche Grundbildung",341769.61718
expense,1997,23,"Berufliche Grundbildung",340344.75146
expense,1998,23,"Berufliche Grundbildung",334425.96557
expense,1999,23,"Berufliche Grundbildung",365633.53441999998
expense,2000,23,"Berufliche Grundbildung",411688.03276999999
expense,2001,23,"Berufliche Grundbildung",486703.51786999998
expense,2002,23,"Berufliche Grundbildung",574165.84774
expense,2003,23,"Berufliche Grundbildung",540775.52258999995
expense,2004,23,"Berufliche Grundbildung",556074.51324999996
expense,2005,23,"Berufliche Grundbildung",556903.37204000005
expense,2006,23,"Berufliche Grundbildung",565400.25937999994
expense,2007,23,"Berufliche Grundbildung",545011.91868
expense,2008,23,"Berufliche Grundbildung",564181.58979999996
expense,2009,23,"Berufliche Grundbildung",555015.84513999999
expense,2010,23,"Berufliche Grundbildung",554425.83716
expense,2011,23,"Berufliche Grundbildung",597287.88884999999
expense,2012,23,"Berufliche Grundbildung",576784.38375000004
expense,2013,23,"Berufliche Grundbildung",564221.15813999996
expense,1990,25,"Allgemeinbildende Schulen",92047.122449999995
expense,1991,25,"Allgemeinbildende Schulen",97189.653699999995
expense,1992,25,"Allgemeinbildende Schulen",109826.99115
expense,1993,25,"Allgemeinbildende Schulen",120182.4994
expense,1994,25,"Allgemeinbildende Schulen",118300.9434
expense,1995,25,"Allgemeinbildende Schulen",112686.3245
expense,1996,25,"Allgemeinbildende Schulen",112517.542
expense,1997,25,"Allgemeinbildende Schulen",106174.17969999999
expense,1998,25,"Allgemeinbildende Schulen",196898.99403999999
expense,1999,25,"Allgemeinbildende Schulen",218037.77283
expense,2000,25,"Allgemeinbildende Schulen",217716.9375
expense,2001,25,"Allgemeinbildende Schulen",221688.79654000001
expense,2002,25,"Allgemeinbildende Schulen",228832.17869
expense,2003,25,"Allgemeinbildende Schulen",214529.57688000001
expense,2004,25,"Allgemeinbildende Schulen",217145.58272999999
expense,2005,25,"Allgemeinbildende Schulen",234587.46111
expense,2006,25,"Allgemeinbildende Schulen",182283.93205999999
expense,2007,25,"Allgemeinbildende Schulen",193298.83162000001
expense,2008,25,"Allgemeinbildende Schulen",188600.91407999999
expense,2009,25,"Allgemeinbildende Schulen",209596.98499
expense,2010,25,"Allgemeinbildende Schulen",208985.76384999999
expense,2011,25,"Allgemeinbildende Schulen",200666.85342999999
expense,2012,25,"Allgemeinbildende Schulen",192260.17347000001
expense,2013,25,"Allgemeinbildende Schulen",199343.21466
expense,1990,26,"Höhere Berufsbildung",83624.613400000002
expense,1991,26,"Höhere Berufsbildung",81093.578250000006
expense,1992,26,"Höhere Berufsbildung",89153.201310000004
expense,1993,26,"Höhere Berufsbildung",96327.515400000004
expense,1994,26,"Höhere Berufsbildung",87054.515490000005
expense,1995,26,"Höhere Berufsbildung",88493.22004
expense,1996,26,"Höhere Berufsbildung",88060.035390000005
expense,1997,26,"Höhere Berufsbildung",96299.670199999993
expense,1998,26,"Höhere Berufsbildung",88771.040640000007
expense,1999,26,"Höhere Berufsbildung",116129.1949
expense,2000,26,"Höhere Berufsbildung",13003.88955
expense,2001,26,"Höhere Berufsbildung",7106.71335
expense,2002,26,"Höhere Berufsbildung",4364.1932999999999
expense,2003,26,"Höhere Berufsbildung",3808.8305999999998
expense,2004,26,"Höhere Berufsbildung",3852.2058499999998
expense,2005,26,"Höhere Berufsbildung",1809.229
expense,2006,26,"Höhere Berufsbildung",1543.971
expense,2007,26,"Höhere Berufsbildung",1461.867
expense,2008,26,"Höhere Berufsbildung",8073.3635400000003
expense,2009,26,"Höhere Berufsbildung",8612.1427600000006
expense,2010,26,"Höhere Berufsbildung",9260.7842500000006
expense,2011,26,"Höhere Berufsbildung",9077.1625399999994
expense,2012,26,"Höhere Berufsbildung",9709.8830899999994
expense,2013,26,"Höhere Berufsbildung",11412.06655
expense,1990,27,"Hochschulen",403199.70601999998
expense,1991,27,"Hochschulen",446238.49531000003
expense,1992,27,"Hochschulen",535455.65115000005
expense,1993,27,"Hochschulen",547349.74965999997
expense,1994,27,"Hochschulen",567192.01534000004
expense,1995,27,"Hochschulen",565994.20311999996
expense,1996,27,"Hochschulen",564690.09461999999
expense,1997,27,"Hochschulen",549280.20158999995
expense,1998,27,"Hochschulen",349951.69160999998
expense,1999,27,"Hochschulen",360053.98888000002
expense,2000,27,"Hochschulen",494433.38306999998
expense,2001,27,"Hochschulen",541115.14768000005
expense,2002,27,"Hochschulen",551748.48777000001
expense,2003,27,"Hochschulen",588854.39498999994
expense,2004,27,"Hochschulen",619161.05995000002
expense,2005,27,"Hochschulen",627897.43692000001
expense,2006,27,"Hochschulen",743487.59413999994
expense,2007,27,"Hochschulen",762927.25110999995
expense,2008,27,"Hochschulen",803682.13373
expense,2009,27,"Hochschulen",829465.10609999998
expense,2010,27,"Hochschulen",856725.38983
expense,2011,27,"Hochschulen",899015.85080999997
expense,2012,27,"Hochschulen",972694.09201000002
expense,2013,27,"Hochschulen",922023.26364999998
expense,2008,28,"Forschung",208920.99400000001
expense,2009,28,"Forschung",218380.95199999999
expense,2010,28,"Forschung",241556.42499999999
expense,2011,28,"Forschung",252095.39799999999
expense,2012,28,"Forschung",269585.46899999998
expense,2013,28,"Forschung",279249.70699999999
expense,1990,29,"Übriges Bildungswesen",33757.344400000002
expense,1991,29,"Übriges Bildungswesen",50885.507850000002
expense,1992,29,"Übriges Bildungswesen",48115.151449999998
expense,1993,29,"Übriges Bildungswesen",49541.263449999999
expense,1994,29,"Übriges Bildungswesen",90396.915150000001
expense,1995,29,"Übriges Bildungswesen",95160.083700000003
expense,1996,29,"Übriges Bildungswesen",72036.498399999997
expense,1997,29,"Übriges Bildungswesen",73645.934899999993
expense,1998,29,"Übriges Bildungswesen",85566.159299999999
expense,1999,29,"Übriges Bildungswesen",59272.747759999998
expense,2000,29,"Übriges Bildungswesen",58144.155310000002
expense,2001,29,"Übriges Bildungswesen",63039.029609999998
expense,2002,29,"Übriges Bildungswesen",68303.977079999997
expense,2003,29,"Übriges Bildungswesen",67603.884709999998
expense,2004,29,"Übriges Bildungswesen",69812.240550000002
expense,2005,29,"Übriges Bildungswesen",65088.223740000001
expense,2006,29,"Übriges Bildungswesen",63910.121659999997
expense,2007,29,"Übriges Bildungswesen",69619.672049999994
expense,2008,29,"Übriges Bildungswesen",71195.587440000003
expense,2009,29,"Übriges Bildungswesen",71919.769679999998
expense,2010,29,"Übriges Bildungswesen",77067.340920000002
expense,2011,29,"Übriges Bildungswesen",79042.826979999998
expense,2012,29,"Übriges Bildungswesen",77899.108389999994
expense,2013,29,"Übriges Bildungswesen",75875.887189999994
expense,1990,3,"Kultur, Sport und Freizeit, Kirche",126522.85905
expense,1991,3,"Kultur, Sport und Freizeit, Kirche",145024.58979999999
expense,1992,3,"Kultur, Sport und Freizeit, Kirche",137568.16065000001
expense,1993,3,"Kultur, Sport und Freizeit, Kirche",137984.46405000001
expense,1994,3,"Kultur, Sport und Freizeit, Kirche",114012.9247
expense,1995,3,"Kultur, Sport und Freizeit, Kirche",134788.10389999999
expense,1996,3,"Kultur, Sport und Freizeit, Kirche",145077.16063999999
expense,1997,3,"Kultur, Sport und Freizeit, Kirche",134283.52755
expense,1998,3,"Kultur, Sport und Freizeit, Kirche",137184.59914999999
expense,1999,3,"Kultur, Sport und Freizeit, Kirche",159191.71914999999
expense,2000,3,"Kultur, Sport und Freizeit, Kirche",154988.04300000001
expense,2001,3,"Kultur, Sport und Freizeit, Kirche",150112.2113
expense,2002,3,"Kultur, Sport und Freizeit, Kirche",151751.86105000001
expense,2003,3,"Kultur, Sport und Freizeit, Kirche",147999.29475
expense,2004,3,"Kultur, Sport und Freizeit, Kirche",169324.27470000001
expense,2005,3,"Kultur, Sport und Freizeit, Kirche",179531.04535
expense,2006,3,"Kultur, Sport und Freizeit, Kirche",161139.04511000001
expense,2007,3,"Kultur, Sport und Freizeit, Kirche",174415.42718
expense,2008,3,"Kultur, Sport und Freizeit, Kirche",183547.70259999999
expense,2009,3,"Kultur, Sport und Freizeit, Kirche",214577.84560999999
expense,2010,3,"Kultur, Sport und Freizeit, Kirche",196478.28119000001
expense,2011,3,"Kultur, Sport und Freizeit, Kirche",184204.11842000001
expense,2012,3,"Kultur, Sport und Freizeit, Kirche",185260.95908999999
expense,2013,3,"Kultur, Sport und Freizeit, Kirche",187521.17795000001
expense,1990,31,"Kulturerbe",23783.066050000001
expense,1991,31,"Kulturerbe",28194.5209
expense,1992,31,"Kulturerbe",19923.04405
expense,1993,31,"Kulturerbe",22111.435649999999
expense,1994,31,"Kulturerbe",7012.8549999999996
expense,1995,31,"Kulturerbe",18490.36275
expense,1996,31,"Kulturerbe",63033.372450000003
expense,1997,31,"Kulturerbe",24639.86735
expense,1998,31,"Kulturerbe",25549.45175
expense,1999,31,"Kulturerbe",35229.488100000002
expense,2000,31,"Kulturerbe",22932.029600000002
expense,2001,31,"Kulturerbe",33277.602299999999
expense,2002,31,"Kulturerbe",37001.752
expense,2003,31,"Kulturerbe",35702.888700000003
expense,2004,31,"Kulturerbe",37390.513700000003
expense,2005,31,"Kulturerbe",31104.266950000001
expense,2006,31,"Kulturerbe",31503.50347
expense,2007,31,"Kulturerbe",32833.153100000003
expense,2008,31,"Kulturerbe",40714.937910000001
expense,2009,31,"Kulturerbe",44056.997219999997
expense,2010,31,"Kulturerbe",44916.175260000004
expense,2011,31,"Kulturerbe",45528.395329999999
expense,2012,31,"Kulturerbe",45386.140149999999
expense,2013,31,"Kulturerbe",45274.259149999998
expense,1990,32,"Kultur, übrige",32518.590400000001
expense,1991,32,"Kultur, übrige",36918.061049999997
expense,1992,32,"Kultur, übrige",37743.285000000003
expense,1993,32,"Kultur, übrige",36377.328300000001
expense,1994,32,"Kultur, übrige",35649.251100000001
expense,1995,32,"Kultur, übrige",38341.726300000002
expense,1996,32,"Kultur, übrige",3854.1026499999998
expense,1997,32,"Kultur, übrige",26916.905299999999
expense,1998,32,"Kultur, übrige",31485.920300000002
expense,1999,32,"Kultur, übrige",45774.635750000001
expense,2000,32,"Kultur, übrige",51859.573250000001
expense,2001,32,"Kultur, übrige",36175.244050000001
expense,2002,32,"Kultur, übrige",30310.74755
expense,2003,32,"Kultur, übrige",28717.85845
expense,2004,32,"Kultur, übrige",47956.118600000002
expense,2005,32,"Kultur, übrige",51748.007799999999
expense,2006,32,"Kultur, übrige",41400.033889999999
expense,2007,32,"Kultur, übrige",52764.362480000003
expense,2008,32,"Kultur, übrige",52996.495779999997
expense,2009,32,"Kultur, übrige",72633.747740000006
expense,2010,32,"Kultur, übrige",59360.677830000001
expense,2011,32,"Kultur, übrige",48020.607889999999
expense,2012,32,"Kultur, übrige",53559.382469999997
expense,2013,32,"Kultur, übrige",48212.092219999999
expense,1990,33,"Medien",2
expense,1991,33,"Medien",2.1269999999999998
expense,1992,33,"Medien",2.1960000000000002
expense,1993,33,"Medien",2.2679999999999998
expense,1994,33,"Medien",2.2829999999999999
expense,1995,33,"Medien",2.3505500000000001
expense,2007,33,"Medien",1047
expense,2008,33,"Medien",151
expense,2009,33,"Medien",1723
expense,2010,33,"Medien",131
expense,2011,33,"Medien",1039.2470000000001
expense,2012,33,"Medien",159
expense,2013,33,"Medien",273.06599999999997
expense,1990,34,"Sport und Freizeit",6305.5050499999998
expense,1991,34,"Sport und Freizeit",9714.6913999999997
expense,1992,34,"Sport und Freizeit",10427.459199999999
expense,1993,34,"Sport und Freizeit",11366.144899999999
expense,1994,34,"Sport und Freizeit",3775.0867499999999
expense,1995,34,"Sport und Freizeit",10392.94095
expense,1996,34,"Sport und Freizeit",9959.1020499999995
expense,1997,34,"Sport und Freizeit",12590.0226
expense,1998,34,"Sport und Freizeit",10907.052
expense,1999,34,"Sport und Freizeit",9150.4252500000002
expense,2000,34,"Sport und Freizeit",10860.21075
expense,2001,34,"Sport und Freizeit",9155.5161499999995
expense,2002,34,"Sport und Freizeit",12734.8123
expense,2003,34,"Sport und Freizeit",12655.306549999999
expense,2004,34,"Sport und Freizeit",12716.82595
expense,2005,34,"Sport und Freizeit",25770.189200000001
expense,2006,34,"Sport und Freizeit",16393.040799999999
expense,2007,34,"Sport und Freizeit",13944.55875
expense,2008,34,"Sport und Freizeit",17285.031650000001
